Make,Model,Model Year,Mileage(km),Fuel Type,Transmission,Registered in,Color,Assembly,Engine Capacity(cc),Body Type,ABS,Air Bags,Air Conditioning,Alloy Rims,AM/FM Radio,CD Player,Cassette Player,Cool Box,Cruise Control,Climate Control,DVD Player,Front Speakers,Front Camera,Heated Seats,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear Seat Entertainment,Rear AC Vents,Rear Speakers,Rear Camera,Sun Roof,Steering Switches,USB and Auxillary Cable,Location,Price(PKR lacs)
Toyota,Corolla GLi 1.3 VVTi,2011,"150,000",Petrol,Manual,Sindh,White,Local,1300,Sedan,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Charsadda KPK,26.2
Toyota,Corolla Altis Automatic 1.6,2019,"46,000",Petrol,Automatic,Lahore,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",51
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"32,000",Petrol,Automatic,Sindh,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Garden, Karachi Sindh",45
Toyota,Corolla XLi,2006,"150,000",Petrol,Manual,Sindh,Black,Local,1300,Sedan,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,Tando adam Sindh,17.2
Toyota,Corolla XLi VVTi,2011,"75,000",Petrol,Manual,Lahore,Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Hangu Bypass, Kohat KPK",29
Toyota,Corolla XLi VVTi,2011,"110,145",Petrol,Manual,Sindh,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Vehari Road, Multan Punjab",18.9
Toyota,Corolla SE Saloon,2005,1,Petrol,Manual,Punjab,Silver,Local,1600,Sedan,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,"Mandi Town, Bhakkar Punjab",17.8
Toyota,Corolla SE Saloon,2005,1,Petrol,Manual,Punjab,Silver,Local,1600,Sedan,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,"Mandi Town, Bhakkar Punjab",17.8
Toyota,Corolla Altis X Automatic 1.6,2021,"37,000",Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Multan Punjab,53.8
Toyota,Corolla Altis Cruisetronic 1.6,2012,"120,000",Petrol,Automatic,Lahore,Red,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Faisalabad Punjab,28
Toyota,Corolla,1999,"100,000",Petrol,Automatic,Lahore,White,Imported,1500,N/A,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,11.5
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"66,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Johar Town, Lahore Punjab",47.5
Toyota,Corolla GLi 1.3 VVTi,2014,"62,500",Petrol,Manual,Lahore,Black,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Farooqabad Punjab,32
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"151,000",Petrol,Automatic,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Blue Area, Islamabad Islamabad",33.95
Toyota,Corolla Altis Grande CVT-i 1.8,2019,"49,700",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Blue Area, Islamabad Islamabad",58.5
Toyota,Corolla XE,1994,"150,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Thanda Pani, Islamabad Islamabad",12.8
Toyota,Corolla Altis Automatic 1.6,2018,"69,000",Petrol,Automatic,Lahore,Bronze,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Johar Town, Lahore Punjab",45.95
Toyota,Corolla GLi 1.3 VVTi,2009,"160,000",Petrol,Manual,Sindh,Silver Metallic,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Rahim Yar Khan Punjab,20.5
Toyota,Corolla XLi VVTi,2017,"128,000",Petrol,Manual,Rawalpindi,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,"Cantt, Rawalpindi Punjab",36.5
Toyota,Corolla,1998,"20,000",Petrol,Automatic,Karachi,Grey,Local,1500,N/A,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Alfalah Town, Lahore Punjab",14.45
Toyota,Corolla GLi 1.3 VVTi,2009,"147,000",Petrol,Manual,Lahore,Gun Metal,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"Mustafa Town, Lahore Punjab",22.5
Toyota,Corolla Altis X Automatic 1.6,2021,"25,200",Petrol,Automatic,Punjab,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"UET Housing Society, Lahore Punjab",57
Toyota,Corolla Altis CVT-i 1.8,2016,"132,590",Petrol,Automatic,Lahore,Silver,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Bahria Town, Lahore Punjab",39.25
Toyota,Corolla GLi 1.3,2006,"400,000",Petrol,Manual,Lahore,silver metallic,Local,1300,Sedan,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Shah Mansur Township, Swabi KPK",17.8
Toyota,Corolla GLi 1.3 VVTi,2015,"190,000",Petrol,Manual,Sindh,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Fort Abbass Punjab,31.5
Toyota,Corolla Altis 1.6,2013,"190,000",Petrol,Manual,Lahore,Silver Mica Metallic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Afshan Colony, Rawalpindi Punjab",27.75
Toyota,Corolla X 1.5,2003,"390,000",Petrol,Automatic,Lahore,Silver,Imported,1500,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Sihala, Islamabad Islamabad",26.8
Toyota,Corolla XLi VVTi,2014,"71,000",Petrol,Manual,Karachi,Black,Local,1300,Sedan,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,"Gulistan-e-Jauhar, Karachi Sindh",26.5
Toyota,Corolla XLi VVTi Limited Edition,2013,"276,700",Petrol,Manual,Sindh,Grey,Imported,1300,Sedan,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hub-Balochistan Balochistan,22.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2017,"160,000",Petrol,Automatic,Lahore,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Kamoke Punjab,41
Toyota,Corolla Altis SR Cruisetronic 1.8,2009,"119,000",Petrol,Automatic,Sindh,Light Blue Metallic,Local,1800,Sedan,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,"North Nazimabad, Karachi Sindh",22.5
Toyota,Corolla Altis Grande CVT-i 1.8,2019,"74,000",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Akbar Chowk, Lahore Punjab",56.75
Toyota,Corolla Altis Grande CVT-i 1.8,2019,"74,000",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Akbar Chowk, Lahore Punjab",56.75
Toyota,Corolla Altis Automatic 1.6,2017,"62,000",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Wapda Town, Lahore Punjab",43.5
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"100,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Mandra, Rawalpindi Punjab",49
Toyota,Corolla GLi 1.3 VVTi,2015,"160,000",Petrol,Manual,Lahore,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Lahore Road, Sargodha Punjab",35.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"86,000",Petrol,Automatic,Karachi,Grey Graphite,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,35
Toyota,Corolla GLi Automatic 1.3 VVTi,2017,"96,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Sargodha Punjab,39
Toyota,Corolla GLi 1.3 VVTi,2017,"70,000",Petrol,Manual,Sindh,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Gulshan-e-Iqbal, Karachi Sindh",30
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"64,000",Petrol,Automatic,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",44
Toyota,Corolla XE,1994,"234,106",Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MohBuya Khanki Khel, Mian Wali Punjab",15
Toyota,Corolla XE,2000,"1,234",Petrol,Manual,Lahore,Grey,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Domeli Punjab,12.2
Toyota,Corolla XLi,2008,"12,452",Petrol,Manual,Islamabad,Black Mica,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Housing Colony, Sheikhupura Punjab",8.9
Toyota,Corolla Altis 1.6 X CVT-i,2023,16,Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"H-13, Islamabad Islamabad",68
Toyota,Corolla XE,1994,"12,345",Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MohBuya Khanki Khel, Mian Wali Punjab",15
Toyota,Corolla Altis X Automatic 1.6,2021,"68,000",Petrol,Automatic,Punjab,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Jail Road, Lahore Punjab",55
Toyota,Corolla GLi 1.3 VVTi,2013,"90,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"T.I.P Housing Society, Haripur KPK",31.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"10,500",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Cantt, Sialkot Punjab",69.75
Toyota,Corolla,1981,"100,000",Petrol,Manual,Lahore,White,Imported,1300,N/A,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Misryal Road, Rawalpindi Punjab",6.9
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"68,600",Petrol,Automatic,Punjab,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Wapda Town, Lahore Punjab",37.2
Toyota,Corolla 2.0D,2005,"240,000",Diesel,Manual,Punjab,White,Local,2000,Sedan,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",19.5
Toyota,Corolla SE Limited,1993,"121,000",Petrol,Automatic,Swat,Red,Local,1500,Sedan,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Takhbai Road, Mardan KPK",14.8
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"101,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Satellite Town, Rawalpindi Punjab",40
Toyota,Corolla GLi 1.3 VVTi,2018,"81,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Phalia Mandi Bahauddin Road, Mandi bahauddin Punjab",42
Toyota,Corolla Altis Automatic 1.6,2015,"85,000",Petrol,Automatic,Lahore,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Islamabad Highway, Islamabad Islamabad",36.75
Toyota,Corolla GLi Automatic Limited Edition 1.6 VVTi,2014,"30,000",Petrol,Automatic,Sindh,Silver Metallic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Jamshed Road, Karachi Sindh",35.5
Toyota,Corolla Altis 1.8,2006,"151,000",Petrol,Manual,Lahore,Alpine White,Local,1800,Sedan,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Allama Iqbal Intl Airport, Lahore Punjab",18.75
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"70,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Blue Area, Islamabad Islamabad",39.5
Toyota,Corolla XE Limited,1999,"200,000",Petrol,Manual,Islamabad,Red,Local,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Takhbai Road, Mardan KPK",14.1
Toyota,Corolla XLi VVTi,2011,"169,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"I-10, Islamabad Islamabad",22.5
Toyota,Corolla XLi VVTi Limited Edition,2010,"196,000",Petrol,Manual,Sindh,White,Local,1300,Sedan,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Kallar Kahar Punjab,20
Toyota,Corolla GLi 1.3 VVTi,2015,"102,000",Petrol,Manual,Islamabad,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Bahria Enclave, Islamabad Islamabad",35.8
Toyota,Corolla GLi 1.3 VVTi,2012,"145,000",Petrol,Manual,Islamabad,Maroon,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Muzzaffarabad City, Muzaffarabad Azad Kashmir",25.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"65,000",Petrol,Automatic,Lahore,Grey,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"GT Road, Jhelum Punjab",38.5
Toyota,Corolla XLi VVTi,2019,"60,812",Petrol,Manual,Punjab,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Shakarghar Road, Narowal Punjab",39.25
Toyota,Corolla Altis Automatic 1.6,2018,"93,000",Petrol,Automatic,Islamabad,Grey,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Mardan KPK,50.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2017,"77,000",Petrol,Automatic,Islamabad,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"7th Avenue, Islamabad Islamabad",43.3
Toyota,Corolla GLi 1.3 VVTi,2009,"358,000",Petrol,Manual,Punjab,Beige,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"MohBuya Khanki Khel, Mian Wali Punjab",25
Toyota,Corolla XLi VVTi,2013,"132,000",Petrol,Manual,Multan,Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Amin Town, Faisalabad Punjab",22
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2022,"19,000",Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Askari XI, Lahore Punjab",64
Toyota,Corolla,1980,"100,000",Petrol,Manual,Karachi,Black,Imported,1300,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bahria Town Rawalpindi, Rawalpindi Punjab",5
Toyota,Corolla GLi 1.3 VVTi,2012,"131,000",Petrol,Manual,Sindh,Maroon,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Rahim Yar Khan Punjab,24.5
Toyota,Corolla GLi 1.3 VVTi,2015,"131,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Wapda City, Faisalabad Punjab",35
Toyota,Corolla XLi VVTi,2008,"170,156",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Topi KPK,18.75
Toyota,Corolla Altis Automatic 1.6,2017,"100,000",Petrol,Automatic,Sindh,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"P.E.C.H.S, Karachi Sindh",36
Toyota,Corolla Altis Grande CVT-i 1.8,2014,"95,000",Petrol,Automatic,Karachi,Grey,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Landhi, Karachi Sindh",37.5
Toyota,Corolla SE Limited,1992,"200,000",Petrol,Automatic,Sindh,Grey,Imported,1500,Sedan,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Hangu Bypass, Kohat KPK",13.9
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2021,"31,000",Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"G-13, Islamabad Islamabad",61.9
Toyota,Corolla GLi 1.3 VVTi,2020,"120,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Sargodha Punjab,46.5
Toyota,Corolla GLi 1.3 VVTi,2012,"96,376",Petrol,Manual,Lahore,Silver Metallic,Imported,1300,Sedan,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Bannu KPK,25
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2021,"24,500",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"PAF Road, Sargodha Punjab",73
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"18,500",Petrol,Automatic,Lahore,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Gulshan Ravi, Lahore Punjab",69.5
Toyota,Corolla XLi VVTi Limited Edition,2010,"65,000",Petrol,Manual,Sindh,Attitude Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,Mansehra KPK,22
Toyota,Corolla GLi 1.3 VVTi,2010,"65,000",Petrol,Manual,Sindh,Black,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Raiwind Road, Lahore Punjab",18.5
Toyota,Corolla XLi VVTi,2011,"210,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Wah Cantt, Wah cantt Punjab",25
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2021,"17,568",Petrol,Automatic,Lahore,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,66
Toyota,Corolla Altis Automatic 1.6,2015,"150,000",Petrol,Automatic,Punjab,Phantom Brown,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Abdara Road, Peshawar KPK",34.9
Toyota,Corolla Altis Grande CVT-i 1.8,2016,"76,280",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Canal Road, Faisalabad Punjab",45
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"68,000",Petrol,Automatic,Lahore,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Faisal Town, Faisalabad Punjab",46
Toyota,Corolla,2004,"200,000",Petrol,Manual,Punjab,Blue,Local,1300,N/A,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"204 Chak Road, Faisalabad Punjab",16
Toyota,Corolla Altis Grande CVT-i 1.8,2014,"97,000",Petrol,Automatic,Karachi,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"D.H.A, Karachi Sindh",37
Toyota,Corolla GLi 1.3 VVTi,2012,"198,645",Petrol,Manual,Sindh,Gold,Local,1300,Sedan,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,22.5
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"77,460",Petrol,Automatic,Lahore,Black,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Bahria Town, Lahore Punjab",48.5
Toyota,Corolla Altis Grande CVT-i 1.8,2020,"16,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Gulshan Abad, Rawalpindi Punjab",62
Toyota,Corolla Altis Grande CVT-i 1.8,2019,"45,000",Petrol,Automatic,Karachi,Black,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Gulshan-e-Maymar, Karachi Sindh",52
Toyota,Corolla GLi 1.3 VVTi,2017,"72,000",Petrol,Manual,Sindh,Silver,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Gulistan-e-Jauhar, Karachi Sindh",38
Toyota,Corolla Altis Automatic 1.6,2019,"50,000",Petrol,Automatic,Sindh,Attitude Black,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,46
Toyota,Corolla GLi 1.3 VVTi,2015,"61,300",Petrol,Manual,Karachi,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Federal B. Area, Karachi Sindh",31.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"102,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Satellite Town, Rawalpindi Punjab",40.3
Toyota,Corolla Altis X Automatic 1.6,2021,"25,000",Petrol,Automatic,Karachi,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Bahadurabad, Karachi Sindh",48.85
Toyota,Corolla SE Saloon Automatic,2005,"135,000",Petrol,Automatic,Karachi,graphite grey,Local,1600,Sedan,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Karachi Sindh",16.5
